100 100
72 92 20
72 93 38
72 94 37
72 95 48
72 96 29
72 97 1
72 98 97
72 99 54
73 73 21
73 74 97
73 75 49
73 76 94
73 77 61
73 78 66
73 79 32
73 80 86
73 81 99
73 82 69
73 83 51
73 84 62
73 85 12
73 86 93
73 87 52
73 88 79
73 89 25
73 90 66
73 91 34
73 92 86
73 93 70
73 94 6
73 95 6
73 96 90
73 97 94
73 98 18
73 99 81
74 74 38
74 75 52
74 76 52
74 77 34
74 78 36
74 79 39
74 80 75
74 81 57
74 82 29
74 83 57
74 84 25
74 85 92
74 86 56
74 87 11
74 88 16
74 89 62
74 90 89
74 91 72
74 92 57
74 93 85
74 94 66
74 95 4
74 96 75
74 97 57
74 98 83
74 99 5
75 75 38
75 76 1
75 77 29
75 78 18
75 79 17
75 80 16
75 81 21
75 82 37
75 83 97
75 84 61
75 85 68
75 86 95
75 87 28
75 88 10
75 89 74
75 90 6
75 91 42
75 92 32
75 93 88
75 94 80
75 95 20
75 96 48
75 97 70
75 98 25
75 99 80
76 76 71
76 77 87
76 78 2
76 79 77
76 80 55
76 81 17
76 82 35
76 83 76
76 84 35
76 85 94
76 86 57
76 87 51
76 88 17
76 89 73
76 90 13
76 91 52
76 92 33
76 93 96
76 94 47
76 95 75
76 96 12
76 97 73
76 98 98
76 99 67
77 77 28
77 78 29
77 79 91
77 80 63
77 81 10
77 82 84
77 83 51
77 84 88
77 85 82
77 86 17
77 87 23
77 88 88
77 89 98
77 90 15
77 91 97
77 92 97
77 93 69
77 94 49
77 95 60
77 96 38
77 97 84
77 98 53
77 99 20
78 78 99
78 79 84
78 80 23
78 81 46
78 82 39
78 83 83
78 84 94
78 85 56
78 86 52
78 87 9
78 88 18
78 89 15
78 90 56
78 91 39
78 92 71
78 93 64
78 94 73
78 95 21
78 96 96
78 97 37
78 98 45
78 99 2
79 79 56
79 80 2
79 81 5
79 82 33
79 83 35
79 84 22
79 85 86
79 86 41
79 87 39
79 88 72
79 89 58
79 90 26
79 91 0
79 92 4
79 93 68
79 94 73
79 95 0
79 96 92
79 97 85
79 98 46
79 99 36
80 80 59
80 81 7
80 82 36
80 83 66
80 84 13
80 85 0
80 86 10
80 87 73
80 88 81
80 89 32
80 90 69
80 91 5
80 92 28
80 93 90
80 94 41
80 95 50
80 96 45
80 97 68
80 98 50
80 99 68
81 81 49
81 82 48
81 83 70
81 84 28
81 85 2
81 86 17
81 87 88
81 88 89
81 89 31
81 90 95
81 91 95
81 92 3
81 93 18
81 94 54
81 95 88
81 96 15
81 97 59
81 98 64
81 99 81
82 82 30
82 83 90
82 84 25
82 85 40
82 86 40
82 87 96
82 88 53
82 89 13
82 90 29
82 91 24
82 92 61
82 93 27
82 94 3
82 95 49
82 96 7
82 97 15
82 98 8
82 99 23
83 83 12
83 84 30
83 85 31
83 86 49
83 87 40
83 88 59
83 89 2
83 90 77
83 91 5
83 92 26
83 93 80
83 94 50
83 95 40
83 96 73
83 97 90
83 98 77
83 99 17
84 84 74
84 85 14
84 86 92
84 87 45
84 88 0
84 89 92
84 90 94
84 91 93
84 92 35
84 93 25
84 94 68
84 95 46
84 96 92
84 97 83
84 98 5
84 99 70
85 85 17
85 86 7
85 87 77
85 88 67
85 89 18
85 90 94
85 91 77
85 92 13
85 93 6
85 94 85
85 95 65
85 96 53
85 97 62
85 98 45
85 99 93
86 86 6
86 87 32
86 88 67
86 89 43
86 90 79
86 91 68
86 92 17
86 93 82
86 94 71
86 95 58
86 96 39
86 97 85
86 98 88
86 99 50
87 87 31
87 88 43
87 89 17
87 90 80
87 91 78
87 92 29
87 93 30
87 94 51
87 95 54
87 96 87
87 97 74
87 98 80
87 99 51
88 88 55
88 89 87
88 90 54
88 91 12
88 92 20
88 93 46
88 94 27
88 95 14
88 96 1
88 97 28
88 98 76
88 99 45
89 89 90
89 90 24
89 91 91
89 92 58
89 93 45
89 94 91
89 95 57
89 96 36
89 97 62
89 98 60
89 99 36
90 90 66
90 91 73
90 92 94
90 93 19
90 94 63
90 95 93
90 96 0
90 97 83
90 98 41
90 99 16
91 91 59
91 92 33
91 93 28
91 94 67
91 95 33
91 96 23
91 97 67
91 98 97
91 99 12
92 92 60
92 93 18
92 94 87
92 95 98
92 96 77
92 97 17
92 98 51
92 99 70
93 93 75
93 94 20
93 95 97
93 96 24
93 97 88
93 98 98
93 99 56
94 94 67
94 95 92
94 96 13
94 97 67
94 98 62
94 99 38
95 95 11
95 96 3
95 97 53
95 98 54
95 99 36
96 96 58
96 97 12
96 98 83
96 99 88
97 97 65
97 98 27
97 99 5
98 98 70
98 99 87
99 99 67
